anio,provincia,delito,cantidad
2008,Tucumán,Delitos contra el estado civil,0
2008,Tucumán,Delitos contra el honor,0
2008,Tucumán,Delitos contra el orden público,1
2008,Tucumán,Delitos contra la administración pública,4
2008,Tucumán,Delitos contra la fe pública,24
2008,Tucumán,Delitos contra la seguridad de la nación,0
2008,Tucumán,Delitos contra la seguridad pública,134
2008,Tucumán,Delitos contra los poderes públicos y el orden constitucional,0
2008,Tucumán,Delitos previstos en otras leyes,45
2008,Tucumán,Homicidios culposos por otros hechos,25
2008,Tucumán,Homicidios dolosos,35
2008,Tucumán,Homicidios dolosos en grado de tentativa,104
2008,Tucumán,Hurtos,4942
2008,Tucumán,Lesiones culposas en Accidentes Viales,3021
2008,Tucumán,Lesiones culposas por otros hechos,676
2008,Tucumán,Lesiones dolosas,7991
2008,Tucumán,Ley 23.737 (estupefacientes),330
2008,Tucumán,Muertes en accidentes viales,149
2008,Tucumán,Otros delitos contra la integridad sexual,233
2008,Tucumán,Otros delitos contra la libertad,62
2008,Tucumán,Otros delitos contra la propiedad,1953
2008,Tucumán,Otros delitos contra las personas,374
2008,Tucumán,Robos (excluye los agravados por el resultado de lesiones y/o muertes),5641
2008,Tucumán,Robos agravados por el resultado de lesiones y/o muertes,1360
2008,Tucumán,Suicidios (consumados),110
2008,Tucumán,Tentativas de hurto,172
2008,Tucumán,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),316
2008,Tucumán,Tentativas de robo agravado por el resultado de lesiones y/o muertes,107
2009,Buenos Aires,Abusos sexuales con acceso carnal (violaciones),1407
2009,Buenos Aires,Amenazas,37982
2009,Buenos Aires,Contravenciones,0
2009,Buenos Aires,Delitos contra el estado civil,0
2009,Buenos Aires,Delitos contra el honor,0
2009,Buenos Aires,Delitos contra el orden público,229
2009,Buenos Aires,Delitos contra la administración pública,9068
2009,Buenos Aires,Delitos contra la fe pública,1132
2009,Buenos Aires,Delitos contra la seguridad de la nación,0
2009,Buenos Aires,Delitos contra la seguridad pública,16302
2009,Buenos Aires,Delitos contra los poderes públicos y el orden constitucional,0
2009,Buenos Aires,Delitos previstos en otras leyes,267
2009,Buenos Aires,Homicidios culposos por otros hechos,2
2009,Buenos Aires,Homicidios dolosos,1263
2009,Buenos Aires,Homicidios dolosos en grado de tentativa,477
2009,Buenos Aires,Hurtos,47989
2009,Buenos Aires,Lesiones culposas en Accidentes Viales,1
2009,Buenos Aires,Lesiones culposas por otros hechos,13
2009,Buenos Aires,Lesiones dolosas,43635
2009,Buenos Aires,Ley 23.737 (estupefacientes),24563
2009,Buenos Aires,Muertes en accidentes viales,855
2009,Buenos Aires,Otros delitos contra la integridad sexual,3
2009,Buenos Aires,Otros delitos contra la libertad,7
2009,Buenos Aires,Otros delitos contra la propiedad,15609
2009,Buenos Aires,Otros delitos contra las personas,2154
2009,Buenos Aires,Robos (excluye los agravados por el resultado de lesiones y/o muertes),62857
2009,Buenos Aires,Robos agravados por el resultado de lesiones y/o muertes,361
2009,Buenos Aires,Suicidios (consumados),0
2009,Buenos Aires,Tentativas de hurto,3
2009,Buenos Aires,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),3
2009,Buenos Aires,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0
2009,Catamarca,Abusos sexuales con acceso carnal (violaciones),28
2009,Catamarca,Amenazas,1926
2009,Catamarca,Contravenciones,0
2009,Catamarca,Delitos contra el estado civil,0
2009,Catamarca,Delitos contra el honor,0
2009,Catamarca,Delitos contra el orden público,0
2009,Catamarca,Delitos contra la administración pública,126
2009,Catamarca,Delitos contra la fe pública,37
2009,Catamarca,Delitos contra la seguridad de la nación,0
2009,Catamarca,Delitos contra la seguridad pública,3
2009,Catamarca,Delitos contra los poderes públicos y el orden constitucional,0
2009,Catamarca,Delitos previstos en otras leyes,273
2009,Catamarca,Homicidios culposos por otros hechos,2
2009,Catamarca,Homicidios dolosos,6
2009,Catamarca,Homicidios dolosos en grado de tentativa,2
2009,Catamarca,Hurtos,4165
2009,Catamarca,Lesiones culposas en Accidentes Viales,1448
2009,Catamarca,Lesiones culposas por otros hechos,55
2009,Catamarca,Lesiones dolosas,3024
2009,Catamarca,Ley 23.737 (estupefacientes),93
2009,Catamarca,Muertes en accidentes viales,20
2009,Catamarca,Otros delitos contra la integridad sexual,90
2009,Catamarca,Otros delitos contra la libertad,69
2009,Catamarca,Otros delitos contra la propiedad,1652
2009,Catamarca,Otros delitos contra las personas,79
2009,Catamarca,Robos (excluye los agravados por el resultado de lesiones y/o muertes),2902
2009,Catamarca,Robos agravados por el resultado de lesiones y/o muertes,0
2009,Catamarca,Suicidios (consumados),31
2009,Catamarca,Tentativas de hurto,167
2009,Catamarca,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),317
2009,Catamarca,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0
2009,Chaco,Abusos sexuales con acceso carnal (violaciones),61
2009,Chaco,Amenazas,2571
2009,Chaco,Contravenciones,10089
2009,Chaco,Delitos contra el estado civil,2
2009,Chaco,Delitos contra el honor,0
2009,Chaco,Delitos contra el orden público,0
2009,Chaco,Delitos contra la administración pública,315
2009,Chaco,Delitos contra la fe pública,244
2009,Chaco,Delitos contra la seguridad de la nación,0
2009,Chaco,Delitos contra la seguridad pública,313
2009,Chaco,Delitos contra los poderes públicos y el orden constitucional,8
2009,Chaco,Delitos previstos en otras leyes,306
2009,Chaco,Homicidios culposos por otros hechos,40
2009,Chaco,Homicidios dolosos,62
2009,Chaco,Homicidios dolosos en grado de tentativa,56
2009,Chaco,Hurtos,7540
2009,Chaco,Lesiones culposas en Accidentes Viales,985
2009,Chaco,Lesiones culposas por otros hechos,23
2009,Chaco,Lesiones dolosas,2023
2009,Chaco,Ley 23.737 (estupefacientes),842
2009,Chaco,Muertes en accidentes viales,153
2009,Chaco,Otros delitos contra la integridad sexual,233
2009,Chaco,Otros delitos contra la libertad,58
2009,Chaco,Otros delitos contra la propiedad,1888
2009,Chaco,Otros delitos contra las personas,362
2009,Chaco,Robos (excluye los agravados por el resultado de lesiones y/o muertes),6487
2009,Chaco,Robos agravados por el resultado de lesiones y/o muertes,0
2009,Chaco,Suicidios (consumados),88
2009,Chaco,Tentativas de hurto,192
2009,Chaco,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),548
2009,Chaco,Tentativas de robo agravado por el resultado de lesiones y/o muertes,1
2009,Chubut,Abusos sexuales con acceso carnal (violaciones),4
2009,Chubut,Amenazas,1855
2009,Chubut,Contravenciones,1
2009,Chubut,Delitos contra el estado civil,0
2009,Chubut,Delitos contra el honor,1
2009,Chubut,Delitos contra el orden público,4
2009,Chubut,Delitos contra la administración pública,458
2009,Chubut,Delitos contra la fe pública,150
2009,Chubut,Delitos contra la seguridad de la nación,0
2009,Chubut,Delitos contra la seguridad pública,167
2009,Chubut,Delitos contra los poderes públicos y el orden constitucional,0
2009,Chubut,Delitos previstos en otras leyes,256
2009,Chubut,Homicidios culposos por otros hechos,0
2009,Chubut,Homicidios dolosos,56
2009,Chubut,Homicidios dolosos en grado de tentativa,40
2009,Chubut,Hurtos,2607
2009,Chubut,Lesiones culposas en Accidentes Viales,295
2009,Chubut,Lesiones culposas por otros hechos,6
2009,Chubut,Lesiones dolosas,1891
2009,Chubut,Ley 23.737 (estupefacientes),347
2009,Chubut,Muertes en accidentes viales,11
2009,Chubut,Otros delitos contra la integridad sexual,116
2009,Chubut,Otros delitos contra la libertad,237
2009,Chubut,Otros delitos contra la propiedad,2077
2009,Chubut,Otros delitos contra las personas,683
2009,Chubut,Robos (excluye los agravados por el resultado de lesiones y/o muertes),4877
2009,Chubut,Robos agravados por el resultado de lesiones y/o muertes,0
2009,Chubut,Suicidios (consumados),36
2009,Chubut,Tentativas de hurto,411
2009,Chubut,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),581
2009,Chubut,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0
2009,Ciudad Autónoma de Buenos Aires,Abusos sexuales con acceso carnal (violaciones),262
2009,Ciudad Autónoma de Buenos Aires,Amenazas,9650
2009,Ciudad Autónoma de Buenos Aires,Contravenciones,1
2009,Ciudad Autónoma de Buenos Aires,Delitos contra el estado civil,1
2009,Ciudad Autónoma de Buenos Aires,Delitos contra el honor,0
2009,Ciudad Autónoma de Buenos Aires,Delitos contra el orden público,331
2009,Ciudad Autónoma de Buenos Aires,Delitos contra la administración pública,3002
2009,Ciudad Autónoma de Buenos Aires,Delitos contra la fe pública,657
2009,Ciudad Autónoma de Buenos Aires,Delitos contra la seguridad de la nación,1
2009,Ciudad Autónoma de Buenos Aires,Delitos contra la seguridad pública,519
2009,Ciudad Autónoma de Buenos Aires,Delitos contra los poderes públicos y el orden constitucional,6
2009,Ciudad Autónoma de Buenos Aires,Delitos previstos en otras leyes,2233
2009,Ciudad Autónoma de Buenos Aires,Homicidios culposos por otros hechos,12
2009,Ciudad Autónoma de Buenos Aires,Homicidios dolosos,150
2009,Ciudad Autónoma de Buenos Aires,Homicidios dolosos en grado de tentativa,45
2009,Ciudad Autónoma de Buenos Aires,Hurtos,56845
2009,Ciudad Autónoma de Buenos Aires,Lesiones culposas en Accidentes Viales,11620
2009,Ciudad Autónoma de Buenos Aires,Lesiones culposas por otros hechos,1125
2009,Ciudad Autónoma de Buenos Aires,Lesiones dolosas,17002
2009,Ciudad Autónoma de Buenos Aires,Ley 23.737 (estupefacientes),7564
2009,Ciudad Autónoma de Buenos Aires,Muertes en accidentes viales,120
2009,Ciudad Autónoma de Buenos Aires,Otros delitos contra la integridad sexual,795
2009,Ciudad Autónoma de Buenos Aires,Otros delitos contra la libertad,2466
2009,Ciudad Autónoma de Buenos Aires,Otros delitos contra la propiedad,8181
2009,Ciudad Autónoma de Buenos Aires,Otros delitos contra las personas,1252
2009,Ciudad Autónoma de Buenos Aires,Robos (excluye los agravados por el resultado de lesiones y/o muertes),82677
2009,Ciudad Autónoma de Buenos Aires,Robos agravados por el resultado de lesiones y/o muertes,19
2009,Ciudad Autónoma de Buenos Aires,Suicidios (consumados),181
2009,Ciudad Autónoma de Buenos Aires,Tentativas de hurto,1080
2009,Ciudad Autónoma de Buenos Aires,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),4438
2009,Ciudad Autónoma de Buenos Aires,Tentativas de robo agravado por el resultado de lesiones y/o muertes,6
2009,Corrientes,Abusos sexuales con acceso carnal (violaciones),178
2009,Corrientes,Amenazas,2825
2009,Corrientes,Contravenciones,13
2009,Corrientes,Delitos contra el estado civil,2
2009,Corrientes,Delitos contra el honor,0
2009,Corrientes,Delitos contra el orden público,4
2009,Corrientes,Delitos contra la administración pública,143
2009,Corrientes,Delitos contra la fe pública,69
2009,Corrientes,Delitos contra la seguridad de la nación,0
2009,Corrientes,Delitos contra la seguridad pública,99
2009,Corrientes,Delitos contra los poderes públicos y el orden constitucional,2
2009,Corrientes,Delitos previstos en otras leyes,677
2009,Corrientes,Homicidios culposos por otros hechos,1
2009,Corrientes,Homicidios dolosos,45
2009,Corrientes,Homicidios dolosos en grado de tentativa,49
2009,Corrientes,Hurtos,5464
2009,Corrientes,Lesiones culposas en Accidentes Viales,982
2009,Corrientes,Lesiones culposas por otros hechos,27
2009,Corrientes,Lesiones dolosas,3196
2009,Corrientes,Ley 23.737 (estupefacientes),116
2009,Corrientes,Muertes en accidentes viales,89
2009,Corrientes,Otros delitos contra la integridad sexual,103
2009,Corrientes,Otros delitos contra la libertad,158
2009,Corrientes,Otros delitos contra la propiedad,1763
2009,Corrientes,Otros delitos contra las personas,77
2009,Corrientes,Robos (excluye los agravados por el resultado de lesiones y/o muertes),7970
2009,Corrientes,Robos agravados por el resultado de lesiones y/o muertes,65
2009,Corrientes,Suicidios (consumados),95
2009,Corrientes,Tentativas de hurto,142
2009,Corrientes,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),600
2009,Corrientes,Tentativas de robo agravado por el resultado de lesiones y/o muertes,34
2009,Córdoba,Abusos sexuales con acceso carnal (violaciones),525
2009,Córdoba,Amenazas,13446
2009,Córdoba,Contravenciones,20
2009,Córdoba,Delitos contra el estado civil,30
2009,Córdoba,Delitos contra el honor,9
2009,Córdoba,Delitos contra el orden público,24
2009,Córdoba,Delitos contra la administración pública,2365
2009,Córdoba,Delitos contra la fe pública,396
2009,Córdoba,Delitos contra la seguridad de la nación,19
2009,Córdoba,Delitos contra la seguridad pública,197
2009,Córdoba,Delitos contra los poderes públicos y el orden constitucional,1
2009,Córdoba,Delitos previstos en otras leyes,2896
2009,Córdoba,Homicidios culposos por otros hechos,22
2009,Córdoba,Homicidios dolosos,125
2009,Córdoba,Homicidios dolosos en grado de tentativa,0
2009,Córdoba,Hurtos,23847
2009,Córdoba,Lesiones culposas en Accidentes Viales,10404
2009,Córdoba,Lesiones culposas por otros hechos,488
2009,Córdoba,Lesiones dolosas,11260
2009,Córdoba,Ley 23.737 (estupefacientes),486
2009,Córdoba,Muertes en accidentes viales,398
2009,Córdoba,Otros delitos contra la integridad sexual,1219
2009,Córdoba,Otros delitos contra la libertad,1331
2009,Córdoba,Otros delitos contra la propiedad,10685
2009,Córdoba,Otros delitos contra las personas,15777
2009,Córdoba,Robos (excluye los agravados por el resultado de lesiones y/o muertes),49081
2009,Córdoba,Robos agravados por el resultado de lesiones y/o muertes,1211
2009,Córdoba,Suicidios (consumados),218
2009,Córdoba,Tentativas de hurto,0
2009,Córdoba,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),1
2009,Córdoba,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0
2009,Entre Ríos,Abusos sexuales con acceso carnal (violaciones),66
2009,Entre Ríos,Amenazas,2916
2009,Entre Ríos,Contravenciones,10002
2009,Entre Ríos,Delitos contra el estado civil,6
2009,Entre Ríos,Delitos contra el honor,0
2009,Entre Ríos,Delitos contra el orden público,11
2009,Entre Ríos,Delitos contra la administración pública,425
2009,Entre Ríos,Delitos contra la fe pública,161
2009,Entre Ríos,Delitos contra la seguridad de la nación,0
2009,Entre Ríos,Delitos contra la seguridad pública,301
2009,Entre Ríos,Delitos contra los poderes públicos y el orden constitucional,0
2009,Entre Ríos,Delitos previstos en otras leyes,2368
2009,Entre Ríos,Homicidios culposos por otros hechos,2
2009,Entre Ríos,Homicidios dolosos,76
2009,Entre Ríos,Homicidios dolosos en grado de tentativa,24
2009,Entre Ríos,Hurtos,4990
2009,Entre Ríos,Lesiones culposas en Accidentes Viales,1990
2009,Entre Ríos,Lesiones culposas por otros hechos,65
2009,Entre Ríos,Lesiones dolosas,2932
2009,Entre Ríos,Ley 23.737 (estupefacientes),217
2009,Entre Ríos,Muertes en accidentes viales,188
2009,Entre Ríos,Otros delitos contra la integridad sexual,218
2009,Entre Ríos,Otros delitos contra la libertad,903
2009,Entre Ríos,Otros delitos contra la propiedad,2509
2009,Entre Ríos,Otros delitos contra las personas,772
2009,Entre Ríos,Robos (excluye los agravados por el resultado de lesiones y/o muertes),6552
2009,Entre Ríos,Robos agravados por el resultado de lesiones y/o muertes,0
2009,Entre Ríos,Suicidios (consumados),192
2009,Entre Ríos,Tentativas de hurto,229
2009,Entre Ríos,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),437
2009,Entre Ríos,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0
2009,Formosa,Abusos sexuales con acceso carnal (violaciones),56
2009,Formosa,Amenazas,1627
2009,Formosa,Contravenciones,11128
2009,Formosa,Delitos contra el estado civil,1
2009,Formosa,Delitos contra el honor,0
2009,Formosa,Delitos contra el orden público,7
2009,Formosa,Delitos contra la administración pública,581
